timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1516656531724,803,Q1 - Sitzverteilung,204,No Content,Users 1-76,,true,,27,140,100,100,0,0,1
1516656531718,820,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-22,,true,,27,140,100,100,0,0,1
1516656531928,651,Q1 - Sitzverteilung,204,No Content,Users 1-54,,true,,27,140,100,100,0,0,1
1516656532577,75,Q6 - Knappste Sieger,204,No Content,Users 1-25,,true,,27,142,100,100,0,0,0
1516656532601,83,Q6 - Knappste Sieger,204,No Content,Users 1-33,,true,,27,142,100,100,0,0,0
1516656531986,735,Q1 - Sitzverteilung,204,No Content,Users 1-59,,true,,27,140,100,100,0,0,1
1516656532731,21,Q3 - Wahlkreisübersicht,204,No Content,Users 1-10,,true,,27,143,100,100,0,0,0
1516656532126,715,Q1 - Sitzverteilung,204,No Content,Users 1-90,,true,,27,140,100,100,0,0,0
1516656532758,159,Q6 - Knappste Sieger,204,No Content,Users 1-65,,true,,27,142,100,100,0,0,1
1516656532491,463,Q5 - Überhangmandate,204,No Content,Users 1-48,,true,,27,140,100,100,0,0,1
1516656532658,497,Q1 - Sitzverteilung,204,No Content,Users 1-12,,true,,27,140,100,100,0,0,0
1516656532539,647,Q1 - Sitzverteilung,204,No Content,Users 1-28,,true,,27,140,100,100,0,0,1
1516656532561,667,Q5 - Überhangmandate,204,No Content,Users 1-80,,true,,27,140,100,100,0,0,0
1516656532644,623,Q5 - Überhangmandate,204,No Content,Users 1-98,,true,,27,140,100,100,0,0,1
1516656532664,621,Q1 - Sitzverteilung,204,No Content,Users 1-38,,true,,27,140,100,100,0,0,1
1516656532933,364,Q6 - Knappste Sieger,204,No Content,Users 1-70,,true,,27,142,100,100,0,0,0
1516656532946,356,Q6 - Knappste Sieger,204,No Content,Users 1-58,,true,,27,142,100,100,0,0,0
1516656533311,7,Q3 - Wahlkreisübersicht,204,No Content,Users 1-96,,true,,27,143,100,100,0,0,0
1516656532959,373,Q6 - Knappste Sieger,204,No Content,Users 1-45,,true,,27,142,100,100,0,0,0
1516656532791,557,Q1 - Sitzverteilung,204,No Content,Users 1-7,,true,,27,140,100,100,0,0,0
1516656533039,314,Q6 - Knappste Sieger,204,No Content,Users 1-42,,true,,27,142,100,100,0,0,1
1516656533085,320,Q6 - Knappste Sieger,204,No Content,Users 1-92,,true,,27,142,100,100,0,0,1
1516656532844,637,Q1 - Sitzverteilung,204,No Content,Users 1-69,,true,,27,140,100,100,0,0,1
1516656532965,606,Q1 - Sitzverteilung,204,No Content,Users 1-60,,true,,27,140,100,100,0,0,1
1516656532947,707,Q5 - Überhangmandate,204,No Content,Users 1-99,,true,,27,140,100,100,0,0,1
